Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Streptococcus pneumoniae,-0.13628192,0.24023116,0.15571949,0.16480927,-0.00030348013,0.006889833,0.5456697,-0.06678908,0.35136187,-0.061362807,-0.10208055,-0.26290897,-0.28536445,-0.0061112973,-0.15072969,-0.054916896,0.29806602,-0.59737164,-0.1483698,-0.69598067,-0.16711336,0.14726315,0.24969795,-0.123325475,0.1087873,0.12453743,-0.58146286,-0.51806396,0.1465006,0.36208457,-0.021620076,-0.28069866,0.23877996,-0.23793827,-0.57297236,0.4335292,0.25187942,-0.27202612,-0.18401326,-0.020180205,-0.10057175,-0.04172957,-0.22698598,0.017636094,0.35744694,0.010588163,-0.23636255,-0.45889705,0.14012395,0.042427734,-0.41161296,-0.5265275,0.018037261,0.16950534,-0.043568686,0.74502605,-0.05928469,0.03512889,0.00807509,-0.6709743,0.18858273,-0.44535074,-0.23711142,0.111093126,-0.07120948,0.3474156,-0.29831052,0.040568598,-0.40514243,0.023209311,-0.088842414,0.057338957,0.34774712,0.084234625,-0.21725798,-0.012990004,0.109757446,0.32801947,-0.29547063,-0.20580874,-0.056159895,0.4323557,-0.044960234,0.018571276,0.10369638,0.43604845,0.4910858,-0.084132455,0.34262896,-0.2658233,0.6909571,0.16113152,-0.09839694,0.08887418,0.097297475,-0.1523565,-0.12978296,-0.12695985,0.5321082,0.23462069
Serratia marcescens,0.1448551,-0.286715,-0.042025983,-0.23169133,0.39983663,-0.09280472,0.06441208,0.2773204,0.044903092,-0.45434314,-0.102675214,-0.04658155,-0.094878085,0.46312094,0.1298397,-0.07098713,-0.04339432,-0.13473184,0.2881759,-0.2903506,-0.34984702,0.17971759,-0.012171916,-0.76249,-0.016816266,0.06915702,0.03345455,0.13549651,0.06073697,0.35788876,0.11408276,0.08049003,0.036866847,-0.3807452,0.05043107,-0.033635437,-0.121214636,-0.40670407,-0.13815543,-0.31729436,0.30265498,-0.5117571,-0.30960155,0.16640593,0.22868766,-0.61130565,0.04471327,-0.12748805,0.0033003641,0.3673119,-0.200226,-0.72805643,-0.044206884,0.31145754,0.60741466,-0.074378975,0.33629632,-0.031707916,0.032690987,0.12927651,0.011003804,0.31431738,0.214403,0.32462528,-0.30956787,0.5156593,0.029999824,0.26752344,-0.65122443,0.25273147,-0.09231004,0.25963196,0.501212,0.03100558,0.48591897,-0.55714965,0.0025765533,0.02777932,-0.08250836,-0.084077254,0.31676775,0.11039586,-0.24606553,0.4466893,-0.06749323,0.043277293,0.06656351,0.45051947,-0.03241611,0.03312572,0.0522843,0.40147886,-0.24105765,-0.27537805,0.12401843,0.03600694,0.03755707,0.24879453,0.43896872,-0.21157087
Pseudomonas putida,-0.3121861,0.2641993,-0.117172986,0.25132382,0.14938729,-0.32713062,-0.098981425,0.8205453,0.10039271,-0.40883914,0.014844232,-0.27042884,-0.4279797,0.08582254,-0.04533709,-0.21518409,0.029217262,-0.46006373,-0.11266782,0.120207876,-0.31938243,-0.33378294,0.23243877,-0.24395621,-0.21364935,0.3406158,-0.16238059,0.5788668,-0.3786383,-0.37454852,0.5271156,-0.1351275,-0.1198778,0.4404112,-0.07219059,0.19590314,0.38512617,-0.43003166,-0.09442102,-0.22311585,-0.47858492,-0.096225284,-0.4207848,0.30320993,-0.39879137,-0.43415707,-0.71948045,0.14946084,0.40568483,0.32151005,-0.056241218,-0.60823613,-0.30856603,-0.39266473,-0.0060259765,0.43169993,0.060962304,0.0064664837,-0.57553566,0.1520839,0.32889077,0.60686904,0.2660365,0.64828664,-0.64485985,-0.23613784,0.20253523,0.57338583,-0.10324492,0.30074057,-0.10490597,-0.13977407,0.23680457,-0.23418471,0.023485575,0.2767465,-0.5997088,0.43066376,-0.008412944,-0.025650242,-0.20096141,0.3827379,-0.3201632,0.017839577,-0.29890072,-0.1407854,0.09718472,0.12834321,-0.5629276,0.0870894,0.6974585,0.3200826,0.5336108,-0.38735753,0.26677713,0.13290003,0.066496275,0.13489592,-0.25194755,-0.028411638
Cryptococcus neoformans,-0.113627605,0.14116701,-0.042836733,-0.083510056,0.35552517,-0.37010905,-0.012765659,0.4429629,0.36246553,-0.30977046,-0.116462484,-0.49130285,0.11427698,0.20932643,-0.2621078,0.29410088,-0.23477797,-0.587216,-0.041054282,-0.29701298,0.351729,-0.17405964,0.07342922,-0.16240552,-0.080416076,0.33679417,0.3681475,-0.18084583,0.018886603,0.05553377,0.08577982,-0.29628626,-0.18511274,-0.5828992,0.12044505,0.2954826,0.6336454,-0.15356584,-0.097821034,-0.32490736,-0.38387802,-0.39505208,-0.033661954,0.26154715,0.2759552,0.20427667,-0.31888527,-0.42774478,0.6463957,-0.11348641,-0.08560229,-0.10368719,0.146965,0.2989684,-0.3990827,-0.036434494,0.0064705233,-0.14087747,-0.21847399,-0.14133312,0.38980094,-0.5083314,0.11203154,0.4161878,-0.11544798,0.19360328,-0.33544135,0.09249437,-0.4585902,0.04762724,0.41358578,0.040771365,0.26744884,0.28542012,0.13156691,0.06583649,0.16456752,0.08989128,-0.29844365,0.17804684,0.0050211386,-0.39798778,-0.57822686,-0.04091545,-0.1590333,0.016622154,0.017484583,0.12830064,0.12329696,0.0029998089,-0.052033637,0.02125133,0.35719562,-0.096198276,-0.12249263,0.37193933,0.052746914,-0.48294592,0.009869389,0.14722979
Pyricularia grisea,0.21632707,0.22134578,-0.0889167,0.1378434,0.36371595,0.0061854846,0.19074078,0.6706554,0.14489074,0.12623627,0.37808427,-0.20974024,-0.16778892,0.4011238,0.12217052,0.101027995,0.08298863,-0.10769071,0.15133527,-0.093926914,-0.28086516,0.04154639,-0.09627693,-0.09006777,-0.24763891,0.061672088,-0.16566707,-0.06460829,0.36950788,-0.1409437,0.106920086,-0.007922993,0.344525,-0.112188354,-0.12937975,0.026980342,0.008640095,0.16001548,0.14157115,-0.13504046,-0.21779461,0.06109228,-0.21625736,-0.16438761,0.32505774,0.103267156,-0.087374814,0.17452423,-0.01808706,0.2674233,-0.056676243,-0.13616149,-0.330281,0.15693195,0.23066124,0.18779619,-0.12677039,0.123675264,-0.52345407,0.65459603,0.5120573,-0.048432443,-0.5910388,-0.37748185,-0.13314815,0.111042894,-0.13782743,0.27888706,-0.46153083,0.2921586,0.06428582,0.035013095,0.29082066,0.22219339,0.20772582,-0.09855165,0.19587031,0.04501257,-0.36028647,0.29450476,-0.3392466,-0.26252407,-0.36994267,0.25948492,0.030829508,0.025140934,-0.22891626,0.31379664,-0.09933765,-0.003393443,0.23324594,-0.11396198,-0.1401414,-0.09000966,0.28309062,0.47630075,0.2735937,-0.62975913,0.1609733,0.26605293
Aspergillus terreus,0.2796787,-0.17107046,0.018740477,-0.14307618,0.25505367,-0.14218801,0.19311543,0.585854,0.08283964,0.20403895,0.1931414,-0.4208313,-0.061557107,0.15988734,-0.2395544,-0.10616175,0.34456164,-0.22554207,0.44775355,0.23793554,0.3291959,0.018514575,0.21239923,-0.021446694,-0.44539344,-0.19803064,-0.07907195,-0.1046298,-0.055733357,0.10894612,0.37284228,-0.2972259,0.15830827,-0.47719884,0.11476956,-0.31157193,-0.25387236,-0.092584066,-0.3358302,0.028374791,0.014069473,-0.36754632,0.035922416,0.26324898,0.14265895,0.11004489,-0.13096064,-0.12576815,-0.26710075,0.47391418,0.11237103,-0.4324925,-0.2629781,-0.19637251,-0.27182892,0.14279085,-0.17434031,-0.17338935,-0.42429802,0.5574199,-0.0516678,-0.052750822,-0.49673057,-0.21937768,0.09876184,-0.21251203,-0.2861793,0.15212677,-0.1986989,0.2144532,0.116993606,0.24529149,0.43240547,0.4985587,0.38604373,-0.16638358,0.02085636,-0.23375878,0.040359262,0.34550893,0.044017214,-0.16910058,-0.4526497,0.20204772,-0.024556603,0.13898292,-0.22367185,0.49571913,0.09301051,-0.019573305,0.48619783,0.20701078,-0.54209447,-0.4031755,0.18104158,0.5199583,0.28578869,-0.6120019,0.16467774,-0.011169199
Geotrichum candidum,-0.04632617,-0.01293796,-0.13104764,0.026385784,0.0796306,0.21072997,0.46454394,0.68334305,-0.20359737,-0.18137757,0.03874178,-0.51463807,-0.57994074,0.4660787,0.023885747,-0.08562627,-0.06383427,-0.5123376,0.05793334,-0.13808654,-0.17460242,0.20156707,0.18193224,0.08968057,-0.063269325,0.123452276,0.19136746,-0.16042519,0.09350594,0.032042705,0.020450858,-0.28587508,0.1539301,-0.11122609,-0.00615548,-0.26299828,-0.31114423,0.37374994,0.041750025,-0.3643732,-0.16889954,-0.2957198,-0.2053115,-0.03327328,0.3265094,0.26906282,-0.5864753,0.17603339,0.15175536,-0.06685636,0.04814836,-0.35830602,-0.46689603,0.040064123,0.11568092,0.018336354,-0.09624446,0.0733493,-0.25657612,0.4364397,0.30909225,-0.20208605,-0.5859483,-0.67749274,0.11727666,0.41219413,-0.05924994,0.55686045,-0.7187691,0.25671238,0.1724469,0.3542567,0.22508837,0.016953357,0.28543356,-0.014096405,0.11968995,-0.04373424,0.064668305,0.19951794,-0.2867764,0.08388737,0.0115457,0.42151415,-0.045942664,0.026080502,-0.19623388,0.3557324,-0.08586051,0.098952666,0.24031375,0.2599474,0.1803198,-0.06014108,0.20144242,0.27330172,0.038607858,-0.089087576,0.38045564,0.23600285
Trichosporon beigelii,0.20669757,0.20037867,-0.11634722,0.22215834,0.042197477,-0.5202959,-0.07704233,0.45857197,-0.0040209913,0.18578431,-0.07767959,-0.23523612,-0.5421057,-0.07730278,0.00088752183,-0.10533266,-0.079093695,-0.6829679,-0.07649036,0.047133368,-0.2530633,0.059534885,0.11545521,-0.08424932,-0.040532883,-0.018718902,-0.15802006,0.021923488,-0.205308,0.068488985,0.1558595,-0.32012916,0.3939087,-0.06397411,-0.20496236,-0.051043127,0.16815025,0.03435779,-0.2707271,-0.43163902,0.21894467,-0.03495046,-0.04767351,-0.08076069,-0.025224172,-0.0046795094,0.1526636,-0.31160522,0.25486463,-0.04646721,0.2706638,-0.34978953,-0.0021268378,0.04504343,-0.07970389,-0.008633013,0.13449927,0.24620576,-0.4113838,0.022717966,-0.16181268,0.1437876,-0.067535356,-0.058302667,-0.5360353,0.1270542,-0.04832417,0.6836199,0.1709126,0.09100444,-0.24596371,-0.42547098,0.29106507,0.19142191,0.54532236,0.007911535,0.14640936,0.2511541,-0.5584026,0.228648,-0.035962418,-0.14866261,-0.42353812,0.21509477,-0.12510295,0.5150872,0.13474137,0.280098,-0.23992772,0.010938008,0.3535796,0.24031499,-0.046986975,0.15953445,-0.13341893,0.44687608,0.48861572,0.2893925,-0.15623236,-0.06572513
HIV-1,-0.46186388,0.63909537,-0.43046603,-0.08216429,-0.12119579,0.16315289,0.34705287,0.11778446,-0.13130608,0.16607167,0.29126674,-0.3966861,-0.06775975,0.2542195,-0.14990738,0.5387974,-0.11059934,-0.17768584,0.20146477,-0.4344714,-0.00461245,-0.026678706,-0.55119467,-0.008722019,-0.42544755,0.3711224,-0.21467304,-0.16757992,-0.18289846,0.13151233,0.037733853,-0.10182062,0.054609723,-0.05700478,0.13788266,0.6241822,0.27490705,0.47782168,-0.56490403,-0.1408685,-0.6701139,-0.16553196,0.31855705,-0.22707807,0.691757,-0.2422993,-0.24952231,-0.17420548,0.515061,0.7066922,0.1749089,-0.15740728,-0.35356432,-0.11044207,-0.27945116,0.011982712,0.059795406,0.3950772,-0.4129605,-0.17037095,0.038456753,0.32956988,-0.3297615,-0.27668503,0.11587795,-0.38036337,-0.24418606,0.39080143,-0.24299102,0.66225976,0.028510027,0.11387035,-0.06744068,0.21171835,-0.14485878,0.6492186,-0.015956923,0.4075148,0.13818295,0.14452256,0.17604506,-0.0053243055,-0.15037158,0.14949302,-0.07250694,-0.12569252,0.06618884,0.47368956,0.515891,0.252853,-0.14215256,0.21563362,0.45334685,-0.29954097,0.79686177,0.12300248,0.13060582,0.43495727,0.23111346,-0.03725531
Staphylococcus epidermidis,-0.033401407,-0.32328305,-0.05481178,0.24911267,0.40876722,-0.053857207,0.13142914,0.31809923,0.015325841,-0.28473443,0.18961509,-0.19515508,-0.09528217,-0.060447697,0.26299956,0.021441292,-0.09424103,-0.37743515,-0.091440305,-0.6219927,0.18565284,0.013755337,0.29538432,-0.04539783,0.08083455,0.19327892,-0.17711893,0.28403988,-0.3297921,0.29779023,0.055966966,-0.062174935,0.22980171,-0.29310358,-0.08570929,0.42017126,0.05319849,-0.14018935,-0.25170213,0.1529359,0.35681328,-0.19461744,-0.5444264,-0.21543393,0.57301146,0.17625651,-0.17679189,-0.16172987,0.29139724,0.715173,-0.1781042,-0.09933234,0.10542391,0.13060911,0.10661371,-0.08849199,-0.0044641397,0.05109414,-0.037617758,-0.18480411,0.0431015,-0.19441566,-0.30505538,0.13049713,0.1195719,0.21893632,-0.19891721,0.115078345,-0.20301801,-0.06330419,-0.44613197,-0.10559875,0.25425583,0.33401886,0.032085106,0.14163439,-0.14145806,0.18646146,-0.10895873,-0.18738933,-0.29307914,0.10230078,-0.046640117,0.4283199,-0.32729185,0.07774012,0.5302364,0.39342538,0.24142773,0.27868447,0.336994,-0.42204833,-0.26513356,-0.012487949,-0.008089282,-0.25009173,-0.10999545,-0.028610013,0.16457544,0.086652815
Jurkat T-cell leukemia,0.33612818,0.13178949,0.048565224,0.1786437,0.33163437,-0.095950015,-0.004141623,0.5535856,0.03971094,0.048240043,0.11627044,-0.21300642,-0.12645656,0.23254159,0.056048788,-0.15157242,0.24892515,-0.2046052,0.03428843,-0.08511802,0.095524706,-0.06926605,-0.038211837,-0.11149724,-0.16923584,-0.14088045,-0.06043189,-0.032152858,0.14031039,-0.21925363,0.024907274,-0.53072953,0.15997104,-0.13139735,0.003920318,-0.14874122,-0.017297737,-0.021403734,0.010960504,-0.119646125,-0.21345228,-0.18774542,-0.01996909,-0.13809225,0.09897221,0.011928607,-0.1922116,0.043590795,-0.05466234,0.39111334,0.1384688,-0.25358063,-0.18179308,-0.02388606,0.013392809,0.4744112,-0.13464835,-0.018647075,-0.52735883,0.49322566,0.0331059,0.11831338,-0.52067125,-0.40539423,0.042771008,0.40143397,0.061275955,0.25459912,-0.4571946,0.2078371,0.064704195,-0.026900368,0.12773344,0.07033347,0.05599225,-0.194607,0.27653146,0.13257676,-0.16823962,0.1355806,-0.21309601,-0.31667387,-0.5303864,0.40056908,-0.090162896,0.021873772,-0.14344302,0.45561805,0.0030483578,-0.23934574,0.31740832,-0.14871322,-0.32218903,-0.46631804,0.27275994,0.5115298,0.22460927,-0.27908492,0.116890416,0.19121544
Lactococcus lactis,-0.66514075,0.2193956,-0.17649929,-0.15877423,0.05606616,0.08149452,0.4324559,0.48489317,-0.035806794,-0.11725128,-0.33289927,0.27037746,-0.3767342,0.33787736,0.021897148,-0.40025812,0.1522494,-0.20673297,0.05386707,-0.52287436,-0.22486056,0.21182272,0.078755476,-0.2291369,0.14850755,-0.15803681,0.49265894,-0.4708884,-0.34860435,-0.13547821,0.44527382,-0.29820204,-0.026439186,-0.115758575,0.038576495,0.16742161,-0.35651165,0.13600259,-0.08231988,-0.4797268,0.07349554,-0.34974033,-0.43081483,-0.12421908,0.6378816,0.07849311,-0.14998993,0.13927394,-0.08821753,-0.09223043,0.20734112,-0.33781433,-0.011759668,0.5791955,-0.29158652,-0.1060649,0.14727283,0.21229266,0.2721008,0.024081325,0.18898894,0.34534413,-0.57030267,-0.377397,-0.21235947,0.15622474,0.063470215,-0.06720458,-0.5201679,-0.11480746,-0.22066364,-0.42384535,0.023505202,-0.18373019,0.066648826,0.07319922,-0.11300831,0.20147146,-0.6426072,-0.057410624,0.08895943,0.3475022,0.016854959,0.2729699,0.106252946,0.37642655,0.47406703,-0.34612247,-0.27597728,-0.056542058,0.41809106,0.18311203,0.06567725,-0.30965927,0.63750356,0.044881895,0.30856377,-0.20362666,-0.10821659,-0.1457728
Staphylococcus intermedius,-0.249471,-0.1709108,0.07976161,-0.036905237,0.09045608,-0.107159644,0.24574426,0.74869674,0.25888112,0.23325905,-0.18025602,-0.42451084,-0.46536386,0.12592342,-0.001883065,-0.42141077,-0.016656652,-0.41814527,-0.15561973,-0.4861222,-0.2972669,-0.075536974,0.30060312,-0.31038207,0.500685,-0.069640204,-0.7731516,-0.23101254,-0.019638479,-0.31174168,0.32794306,-0.08478176,0.27625963,-0.39034584,-0.24772051,0.06082522,-0.31262797,0.27360854,-0.08181135,-0.0036935192,-0.38512394,-0.052843504,0.5876063,-0.23774612,0.3633925,0.17784137,-0.13661182,0.09925077,0.034848675,0.096953675,-0.2917954,0.11974162,0.12627406,0.30578956,-0.27428886,0.00017408516,0.19030383,-0.018022588,0.103986934,-0.42245263,0.03138834,0.17612657,-0.47846535,-0.46605107,-0.054224003,0.036773965,-0.038426038,0.5106069,-0.6488675,-0.13602282,-0.2885468,-0.13364735,0.2509231,-0.6035748,0.04211598,0.13489397,0.03153192,0.11641307,-0.18820606,0.40104553,0.015495257,-0.2979897,-0.45065808,0.27163303,-0.44665104,0.49965686,-0.06936623,0.38872737,0.44725427,-0.21749946,0.24340671,-0.16607589,0.10524022,-0.3716809,-0.15339863,-0.05958176,0.019223094,0.17305213,0.108488545,-0.28128558
Staphylococcus pseudintermedius,-0.4384044,-0.26027098,-0.40335366,0.16766107,-0.062345345,-0.0002538665,0.16274318,0.44400984,0.058291264,0.26064527,0.14707263,0.25007814,-0.2676621,-0.10026596,0.050909296,0.048369758,-0.12231733,-0.38192,-0.33846956,-0.1892713,0.24167262,-0.041183773,0.050535228,-0.43652833,0.46047837,-0.055959128,-0.3206979,-0.6098438,0.03230773,0.075149134,0.31386927,-0.035761155,-0.008134344,-0.5737203,-0.18780991,-0.25312436,0.011038304,-0.094109036,-0.26480392,-0.5017339,-0.45170593,-0.17968294,0.28239998,-0.19201975,0.3482012,0.04004957,0.19462247,0.07353393,0.2788253,-0.084680475,0.078365825,0.117087446,-0.2603768,0.32249555,0.46481308,0.23290756,0.10471334,-0.21707764,0.045924228,-0.2050834,-0.07092035,0.24961753,-0.30345148,-0.4429014,-0.34291205,0.022783479,0.080484204,-0.07968783,-0.6276241,0.08914966,-0.15998091,0.057413172,0.179507,-0.62176985,-0.23469633,0.17941758,0.057009198,0.35403007,-0.029437864,-0.13264617,0.46882236,-0.26675218,-0.85310227,0.34143677,-0.022995675,0.38911626,0.10021897,0.3938411,0.37767428,0.08501927,0.0044863373,0.30935922,0.33264914,-0.27528965,0.08534439,0.22186379,-0.09099991,-0.5304621,0.29061207,-0.3424017
SARS-CoV,-0.1615304,0.6065622,0.006272605,-0.045318466,-0.0037128692,-0.19492197,-0.13344954,0.6234648,0.23379545,0.36928347,-0.14609456,0.233795,-0.059175342,0.37102547,0.24386692,0.18476027,0.24885982,0.3781165,0.11962646,-0.86062837,0.43362567,0.09781515,-0.11138948,-0.26108417,-0.37546337,0.5879514,-0.31393442,-0.3259512,-0.4717947,0.56728584,0.8000267,0.17504902,0.06184401,-0.21947841,0.12763657,0.393872,-0.015414177,-0.4259082,-0.19364049,-0.20321104,-0.064058065,0.13312331,0.19209966,-0.16133064,0.20720495,0.032632742,-0.3333845,-0.12926961,0.050270155,0.49338678,0.59099925,0.12952988,-0.18419622,0.293735,-0.27144283,0.40259063,0.1232484,-0.028189788,-0.88482434,0.09929409,0.08747551,-0.021586403,-0.32933047,0.35767865,-0.32280403,-0.08152271,0.06015451,0.0364311,0.06325614,0.09018995,-0.30125275,0.40391967,0.09804318,-0.1595347,-0.23034325,0.76217175,-0.36107662,-0.2501529,0.15580435,-0.044510223,-0.33504683,0.030242978,0.043369327,1.176899,0.27357587,0.47304517,-0.114880875,0.028430678,0.26978076,-0.47032142,-0.1014325,0.1307907,-0.066685505,0.1362928,0.20193048,0.34370515,0.230803,-0.067720674,-0.19478253,0.28825298
MERS-CoV,-0.33621585,0.7781778,0.4112897,0.4745184,0.21642545,-0.6609364,-0.09743104,0.51040614,0.2582502,0.5289687,0.14963444,-0.26561686,0.0028042372,0.714022,-0.2072542,0.4065378,0.27466244,0.06471442,0.26384628,-0.69691545,0.3875218,-0.24541165,-0.057140473,-0.32669315,-0.6233634,0.50989634,-0.17330483,-0.70320004,-0.55538756,0.9474677,0.9942128,0.05914447,-0.22628511,-0.12788716,-0.0061711213,-0.06406546,0.1414898,-0.58572584,-0.464178,-0.2183679,-0.26694867,0.33780277,0.22461776,-0.21281765,0.29463702,-0.07198778,-0.45607454,-0.20252612,0.078995906,0.5521684,0.57883084,-0.06726623,-0.37074602,0.28466064,-0.29554978,0.38436943,0.15544245,0.17010301,-0.62405497,0.22247048,-0.2950566,0.19574435,-0.035142448,0.25628188,-0.5225492,-0.13064067,-0.29621854,0.26734063,-0.092305616,0.27869123,-0.72522223,0.16112699,0.12459543,0.030292673,-0.05326757,0.63487774,-0.08390624,-0.4769947,0.25596908,0.009992149,-0.19604988,-0.05533792,-0.5072687,1.051696,0.31000593,0.4199267,-0.15705588,-0.07629171,0.3235655,-0.49523506,-0.048914183,0.37313715,-0.15665674,0.22179073,0.42449996,0.4697725,0.3269948,-0.21081099,-0.035371795,0.2876001
HCoV,-0.3416044,0.7221826,0.10671286,0.14579922,0.02974281,-0.57177716,0.034136858,0.6427736,0.18178593,0.467968,0.16393383,-0.077676244,-0.04598902,0.49649063,-0.20979568,0.5799296,-0.020988861,0.1792566,0.398528,-0.8502163,0.19098793,-0.066394046,0.018255865,0.016036863,-0.39632246,0.5653771,-0.2880977,-0.29081616,-0.6425533,0.7102231,0.557985,0.46502984,0.03627611,-0.17293622,0.40217143,0.2475516,-0.19698147,-0.42210492,-0.14673604,-0.19492024,-0.20601486,0.07869389,0.14201957,-0.2815477,0.45378983,0.2518802,-0.40775782,-0.16947758,0.2378927,0.1548682,0.6551909,0.06004858,-0.12878148,0.29316628,-0.24420305,0.06823514,0.08713531,0.123037316,-0.7447475,0.33903912,0.09419267,-0.070935786,-0.20664017,0.2599969,-0.37086627,-0.16377927,-0.074763425,0.17878075,-0.1718961,0.5196435,-0.61796755,-0.065182075,-0.15265027,-0.021247817,-0.33073863,1.1067345,-0.37147903,-0.007280779,0.05240711,-0.03804045,-0.18717971,0.24261531,-0.4003561,1.0705023,0.20061886,0.4710093,-0.07710404,0.2062135,0.31658626,-0.5124698,0.0615346,0.23154692,0.10863547,0.08222684,0.68995416,0.17989175,0.1446938,-0.039666355,0.05846439,0.25114992
Vesicular Stomatitis Virus (VSV),-0.3393189,0.65252256,-0.087193854,0.13772838,0.38828605,-0.14462303,0.15829583,0.35730195,0.1443725,0.6381974,0.111168906,-0.41012833,-0.10334688,0.88141125,-0.30587584,0.29290262,-0.21888417,-0.0540586,0.24103941,-0.25418046,-0.09958131,-0.04753554,0.07550485,-0.26983193,-0.49087068,0.32502538,-0.054581884,-0.51072836,-0.2366839,0.6924591,0.72314876,0.23369059,0.361576,0.2718268,0.2983516,0.042186484,-0.31045267,-0.09171788,-0.057545878,-0.41413048,-0.16660628,0.072755344,0.20972985,0.34418854,0.14745243,0.24322248,-0.47641405,-0.4011888,-0.11817235,0.32035702,0.20174386,-0.16159537,-0.10340106,0.22501943,-0.41944623,-0.11594905,0.06503279,0.18528356,-0.6354939,0.26755744,-0.12690583,-0.047575723,-0.022362413,0.3692726,-0.37706178,0.02928514,0.07563211,-0.014329298,-0.34495032,0.6649055,-0.5609671,0.02924336,0.14195937,-0.069910616,-0.17806277,0.79856753,-0.36901838,-0.13689017,0.36916724,0.13777281,-0.10972412,0.14735982,-0.8002512,0.91415614,-0.067852266,0.07576271,0.0111315055,0.13953249,0.384424,-0.56133217,-0.15588294,-0.14110573,0.22334002,0.207149,0.60395336,0.07801033,0.4407642,0.14979991,-0.13603786,-0.102027774
Human hepatocellular carcinoma,-0.46537828,0.29982626,0.080172546,0.15993339,0.29102433,-0.12914152,0.0032665394,0.37595308,0.076702066,0.40002865,0.253114,-0.48794866,0.08864872,0.30536035,-0.08980911,0.42679092,0.35157502,0.347322,0.111277334,-0.28581238,0.3600323,0.05726546,-0.17475492,-0.16306803,-0.18726307,0.06740389,-0.44547912,-0.52989507,-0.34417725,0.14761701,0.47431564,-0.04736815,-0.33296978,-0.22559808,-0.29016256,0.06988377,-0.2742704,0.4125473,0.054311242,-0.24134879,-0.41047925,-0.032721538,0.011535586,-0.26013476,-0.25416327,-0.117700815,-0.36866057,-0.28169125,0.4798003,0.11762272,0.5890167,-0.56527627,-0.3771741,0.10963848,0.3681429,-0.33626452,0.4283205,0.124552414,0.10783207,0.14542483,-0.3183627,-0.16405782,0.45713168,0.37548935,-0.23543161,0.20810094,-0.36069956,0.40269294,-0.08953423,0.30383825,-0.4124644,-0.19498158,0.42523396,-0.17377563,0.05911459,0.4228797,-0.53091365,-0.5499877,0.08052099,0.2609476,-0.103958115,0.16844362,0.067458525,0.20520811,0.18117687,0.11614741,0.36891523,0.28663558,0.7306886,-0.21401994,0.07751969,0.44485426,0.0013077353,0.068526044,0.68123275,-0.058600444,0.57237107,0.085821316,-0.2041121,-0.31926456
